ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2071-05-09,32,39838,623,Self-Employed,Master,6,45176,108,Divorced,1,Rent,410,0.5527463280679122,2,1,0.07921681761291181,0,Debt Consolidation,0,25,26,2809,3992,6801,25733,3319.8333333333335,0.8605038534149101,5,3471,0.27867600000000003,0.2825522693103126,1157.4510501533846,0.47214751247152503,0,52.0
2071-05-10,40,68676,563,Employed,Bachelor,16,12341,60,Married,1,Other,278,0.22859074548647393,4,1,0.17530457082733844,0,Home,0,24,6,1887,1000,27647,368662,5723.0,0.9137975728059089,4,9636,0.23584099999999997,0.2622545097210052,371.14427817425764,0.11342727209055697,0,52.0
2071-05-11,27,37638,503,Employed,Bachelor,4,13767,36,Married,2,Own,527,0.7553805201673026,5,4,0.5326868077993672,0,Home,0,26,2,69780,959,70739,43662,3136.5,0.8592107850099316,7,27077,0.247267,0.21482981161731826,522.0928658134875,0.33447883494770847,0,65.0
2071-05-12,39,55403,482,Employed,High School,14,31227,72,Married,0,Other,382,0.1679316139481583,2,1,0.07799161464755651,0,Home,0,22,27,5660,5571,89423,61496,4616.916666666667,0.8750095911043944,6,27927,0.305227,0.34326028506474004,1028.199849806559,0.3054419110459489,0,49.0
2071-05-13,75,15000,678,Employed,Associate,52,25414,60,Divorced,3,Mortgage,881,0.3594336799841697,2,0,0.30861072750214935,0,Auto,0,27,2,1775,896,104214,16266,1250.0,0.9816710414542141,3,87948,0.19141399999999997,0.19003097942492886,659.2964884018957,1.2322371907215166,0,52.0
2071-05-14,62,42674,646,Employed,Bachelor,37,12680,72,Divorced,2,Mortgage,241,0.1665369103795172,1,0,0.1677110831080863,0,Education,0,23,28,4551,616,88006,24944,3556.1666666666665,0.7261092557066074,5,63062,0.20468,0.21621114491736335,315.75385027312416,0.15656011162013148,0,45.0
2071-05-15,40,42552,608,Employed,Bachelor,19,16088,36,Single,0,Rent,338,0.24961324907442395,3,1,0.20891337710926514,0,Auto,0,24,8,6293,939,24951,13149,3546.0,0.8015456917405795,3,11802,0.19708799999999999,0.23361221469877408,625.7949356377648,0.2717977821877509,0,51.0
2071-05-16,41,17419,476,Employed,Master,18,43009,60,Married,1,Mortgage,856,0.30085957254521656,2,2,0.11298838995310583,0,Education,0,17,26,1949,2279,65543,14173,1451.5833333333333,0.698796828189665,3,51370,0.310009,0.32778055064953615,1465.759931279553,1.5994672010651951,0,50.0
2071-05-17,28,73788,557,Employed,Bachelor,4,19213,84,Married,4,Mortgage,156,0.08485468567475953,5,4,0.20298532469693892,1,Home,0,19,29,7297,1635,72013,12828,6149.0,0.7886894863799939,3,59185,0.265713,0.2966821244522619,545.0767936726775,0.11401476559971986,0,61.0
2071-05-18,30,34113,566,Employed,High School,11,32253,36,Divorced,1,Rent,135,0.11822320077982097,7,2,0.4727917773260197,0,Debt Consolidation,0,27,18,11045,3278,65324,13487,2842.75,0.9064677761504899,7,51837,0.234253,0.23742197819731423,1261.0155332659263,0.49107924835667094,0,54.0
2071-05-19,44,15888,545,Employed,Bachelor,18,18908,72,Single,1,Rent,140,0.3431651854429465,4,3,0.23190480103417663,0,Education,0,26,10,781,1516,219293,19264,1324.0,0.7541114654440063,2,200029,0.261408,0.2596214586395964,520.5479216749296,0.49890326410493174,0,50.0
2071-05-20,33,81376,538,Employed,Bachelor,13,20054,96,Single,3,Own,488,0.11870627464087496,6,1,0.31853478518303807,0,Home,0,18,19,2048,889,43044,28265,6781.333333333333,0.8181733807498345,4,14779,0.286054,0.27088277308740427,512.8510271985441,0.14758912119522377,0,52.0
2071-05-21,50,121299,601,Self-Employed,Bachelor,30,13638,36,Widowed,1,Other,813,0.037806971078913836,6,3,0.6795985858946277,0,Debt Consolidation,0,29,19,1192,1581,56400,14999,10108.25,0.7305682372010612,3,41401,0.198138,0.1944199904567226,502.96777437937203,0.13018749777452793,1,44.0
2071-05-22,58,74652,626,Employed,Master,40,38921,48,Divorced,4,Mortgage,491,0.40659260198078667,3,1,0.45051310604675104,0,Home,0,24,1,9894,2139,91525,33875,6221.0,0.6969803776345217,6,57650,0.220921,0.2292854221138618,1245.952033535633,0.27920784978872093,0,56.0
2071-05-23,43,18636,587,Employed,High School,20,18404,36,Single,0,Rent,825,0.2774731711555523,2,3,0.15135379058998566,1,Home,0,30,6,8927,4124,39612,86667,1553.0,0.6446099903958774,3,6164,0.209904,0.22479072017828206,707.4265133723908,0.986752423291945,0,66.0
2071-05-24,41,16594,629,Unemployed,Bachelor,22,42465,108,Married,5,Rent,653,0.3116905317357052,4,1,0.20412750853580666,0,Debt Consolidation,0,21,23,5124,2122,7246,36667,1382.8333333333333,0.8688593585864524,4,4160,0.272965,0.2907302990403134,1112.6819126395217,1.2768580783219394,0,54.0
2071-05-25,19,15293,545,Employed,High School,0,16185,84,Married,4,Mortgage,509,0.31864866334376435,6,1,0.439031625015632,0,Home,0,17,11,6170,1041,32896,1945,1274.4166666666667,0.8955125425059004,3,30951,0.268685,0.27282464430585707,433.57968950763296,0.7396165745172036,0,58.0
2071-05-26,48,30499,575,Employed,Associate,24,8122,48,Married,1,Mortgage,676,0.6404501986254711,2,0,0.6461075190122657,0,Education,0,23,8,3973,872,276965,11927,2541.5833333333335,0.8695567606419876,10,265038,0.215622,0.20941935698520858,251.24978783715326,0.36483155034741593,0,56.0
2071-05-27,26,105411,545,Employed,High School,3,10472,48,Married,0,Mortgage,238,0.3651342510491305,2,0,0.14595091069397417,0,Auto,1,28,5,662,1714,87359,55856,8784.25,0.5631219755862374,3,31503,0.232972,0.23289043634424828,337.3035585882943,0.06549262129246029,1,45.6
2071-05-28,34,49068,607,Employed,Bachelor,13,23160,108,Single,3,Mortgage,286,0.1155829428739321,0,3,0.20053437878842206,0,Home,0,26,4,11594,5773,153776,68291,4089.0,0.7576952429616911,9,85485,0.26466,0.25204538996346,544.0862590057941,0.20300470995495087,0,50.0
2071-05-29,51,28494,626,Employed,Master,32,50238,60,Single,0,Mortgage,172,0.3507842295127648,4,0,0.4619982511296162,1,Auto,0,20,4,995,112,41148,8237,2374.5,0.8517817222582669,4,32911,0.242238,0.286582321737008,1584.2112137296083,0.739613061162185,0,70.0
2071-05-30,52,30278,545,Employed,High School,30,19483,48,Divorced,0,Other,246,0.41881214229320807,4,1,0.40034793534591967,0,Home,0,29,16,2501,3016,10775,15428,2523.1666666666665,0.7683211191838443,4,5235,0.241983,0.24757790502705032,643.3711528637822,0.3524821267707704,0,58.0
2071-05-31,34,81027,612,Employed,Master,10,26872,36,Married,1,Rent,401,0.2040351695948546,2,1,0.3431385789531458,0,Home,0,31,28,4548,7339,224254,10269,6752.25,0.8657644942736338,3,213985,0.205872,0.20934125207996282,1011.4957553507588,0.2091889007887384,1,36.800000000000004
2071-06-01,35,55685,575,Employed,High School,11,7646,36,Divorced,0,Other,392,0.3296251299014149,5,2,0.37418726903623606,0,Home,0,19,7,5089,1091,42756,20329,4640.416666666667,0.4993711594724976,5,22427,0.20514600000000002,0.20208622853947114,284.9661720791635,0.14588478162790627,0,55.0
2071-06-02,31,40067,603,Employed,Associate,5,11983,36,Married,1,Own,369,0.3036200296493237,3,3,0.1948180236756194,0,Home,0,22,17,3980,683,153380,38204,3338.9166666666665,0.594345639506176,5,115176,0.195483,0.21066783035982478,451.87132068187105,0.24584959812769744,0,44.0
2071-06-03,25,39333,543,Employed,Bachelor,4,9382,36,Single,3,Mortgage,279,0.19215651362209393,4,1,0.10407421153759845,0,Education,0,37,27,566,1126,38673,44811,3277.75,0.6934099981357054,2,9415,0.222882,0.20246463397123066,351.52659780452285,0.1923656770054223,1,40.0
2071-06-04,32,47922,560,Employed,Bachelor,12,38736,36,Divorced,2,Mortgage,274,0.6087581152762129,2,1,0.25155319976585644,0,Home,0,32,23,64190,606,70010,64324,3993.5,0.5473308827354525,2,5686,0.24373599999999998,0.272680955499565,1586.9821819126405,0.46600280002820243,0,55.0
2071-06-05,20,40256,540,Employed,High School,0,34965,48,Married,1,Other,329,0.3432650384674332,5,4,0.24326725384986422,0,Auto,0,18,23,4366,230,89445,21006,3354.6666666666665,0.9306115016991797,9,68439,0.259965,0.24029757268840363,1140.498460892151,0.43804604358867777,0,51.0
2071-06-06,48,47740,595,Employed,Master,25,53150,96,Married,0,Mortgage,744,0.3335719908266838,4,2,0.06486606881830388,0,Other,0,22,23,7477,826,36448,20501,3978.3333333333335,0.7998305689723246,4,15947,0.29065,0.29755863219990464,1456.6579030118858,0.5531607632204153,0,51.0
2071-06-07,44,52647,596,Employed,Bachelor,22,18588,72,Married,1,Own,379,0.17361254920627495,4,2,0.30940151148425943,0,Debt Consolidation,0,28,21,4328,2922,46374,3576,4387.25,0.8185433254996661,5,42798,0.235588,0.25732285236680086,509.0929749006793,0.20242588749231963,0,53.0
2071-06-08,46,56420,486,Employed,Master,25,12015,48,Married,1,Mortgage,251,0.5911224419094547,3,1,0.11949220994001734,0,Debt Consolidation,0,20,20,4581,763,24913,17367,4701.666666666667,0.9511454431921198,7,7546,0.264015,0.3126944527107377,441.52791376219335,0.14729413266831476,1,40.800000000000004
2071-06-09,28,30267,616,Unemployed,Master,10,18876,60,Married,2,Mortgage,505,0.2758578048180732,1,1,0.06246027065320612,0,Education,0,20,27,7345,1922,36296,64533,2522.25,0.840564371404986,3,5820,0.215876,0.1783275405657617,477.610626718592,0.3895770152516967,0,51.0
2071-06-10,25,45350,570,Employed,Master,5,14371,36,Married,3,Mortgage,528,0.27958657659120134,2,2,0.45029882375863484,0,Debt Consolidation,0,22,23,241,380,370443,91989,3779.1666666666665,0.6188445403103642,8,278454,0.214371,0.21195004571134524,542.8683228923028,0.28336096746874606,1,40.800000000000004
2071-06-11,40,54309,606,Employed,Associate,16,20545,36,Single,1,Mortgage,218,0.34213289972984096,2,0,0.42467817693444515,0,Auto,0,23,21,1068,1346,33063,17665,4525.75,0.56240678900918,4,15398,0.202545,0.21180582540779477,775.9404554892822,0.21961894834873383,0,53.0
2071-06-12,40,37454,585,Employed,Doctorate,17,9348,12,Married,5,Other,460,0.2534829387720662,3,1,0.36670140717485933,0,Debt Consolidation,0,25,12,10165,189,29210,9074,3121.1666666666665,0.9066046676517754,5,20136,0.181848,0.1849084760044194,859.209789159491,0.42266560233657,0,55.0
2071-06-13,38,76373,635,Employed,Master,14,26836,60,Married,3,Own,1671,0.23323276224557965,2,0,0.3709760010676551,0,Auto,0,24,24,961,2040,18738,39044,6364.416666666667,0.9757767531140566,4,8747,0.21433600000000003,0.2095211501335977,725.2812820462941,0.37651231959665754,1,40.800000000000004
2071-06-14,36,70319,552,Employed,Associate,13,12237,48,Single,1,Own,509,0.4852244420830414,2,2,0.4434109988703916,0,Home,0,18,18,1719,768,239804,41115,5859.916666666667,0.7638288727559069,3,198689,0.231237,0.261338153751807,413.52048316202075,0.15742894236186875,1,42.400000000000006
2071-06-15,60,85658,586,Employed,Master,36,13103,24,Married,1,Mortgage,611,0.1110520513015443,9,2,0.16154162420014437,0,Debt Consolidation,1,22,11,196,524,234002,38767,7138.166666666667,0.9914111858622052,3,195235,0.195103,0.1955777118494831,664.0603852569857,0.17862575151280474,1,40.0
2071-06-16,45,39872,653,Employed,Bachelor,21,15904,60,Divorced,0,Other,376,0.3867121678660134,3,0,0.2817048244890576,0,Debt Consolidation,1,25,7,11451,4891,35636,15933,3322.6666666666665,0.9458450760634425,6,19703,0.19440400000000002,0.22388955886650394,442.7755243239047,0.24642120515366311,0,54.0
2071-06-17,63,62128,525,Employed,Bachelor,40,15191,72,Married,0,Rent,755,0.43735664676545943,4,0,0.37983589820737507,0,Auto,1,21,2,5799,1750,81718,75436,5177.333333333333,0.7706901616728355,6,6282,0.267691,0.2563121888950449,415.1061941073243,0.22600557444771913,0,65.0
2071-06-18,55,46541,535,Employed,High School,32,36305,60,Married,0,Own,494,0.43458010501935646,4,2,0.3308696497327712,0,Home,0,29,26,9089,2057,186026,17871,3878.4166666666665,0.8024483629877881,1,168155,0.273805,0.2565351630089702,1079.5541961154988,0.4057207699315869,0,52.0
2071-06-19,60,62642,627,Employed,High School,42,19144,60,Married,1,Mortgage,324,0.18368637025264353,2,0,0.35026889394677724,0,Home,0,37,16,2170,786,26699,14973,5220.166666666667,0.7259730249738197,9,11726,0.210644,0.23887396480868964,549.4834091495583,0.16732864387782476,0,50.0
2071-06-20,27,105912,561,Employed,Bachelor,6,44866,36,Married,1,Own,383,0.13471830890634476,0,0,0.20248002195043657,0,Home,0,25,4,1689,1512,46637,6618,8826.0,0.8795179523972871,3,40019,0.249366,0.24228362789546323,1765.6052332244153,0.2434404297784291,0,53.0
2071-06-21,47,22174,625,Employed,High School,26,21179,48,Married,0,Rent,544,0.4517581362175958,5,2,0.16853420894596755,1,Auto,0,19,24,1711,1312,32902,25700,1847.8333333333333,0.9553564894640514,3,7202,0.20367900000000003,0.21356791251263782,659.8936167513846,0.6515163435111669,0,62.0
2071-06-22,34,43555,591,Employed,High School,12,25311,96,Divorced,3,Rent,367,0.30437183564102815,2,2,0.1522593525013181,0,Auto,0,28,16,2089,387,50455,3810,3629.5833333333335,0.7290229391203511,6,46645,0.264811,0.28101563737166557,664.7736265363324,0.28426778827771754,0,51.0
2071-06-23,20,23651,498,Self-Employed,High School,0,17120,24,Married,0,Mortgage,651,0.07855260688518449,2,1,0.33981099285005933,0,Debt Consolidation,0,22,20,1013,1172,24601,6620,1970.9166666666667,0.80659364766284,8,17981,0.24311999999999998,0.24699751248733356,911.1433986920143,0.7925973863390203,0,58.0
2071-06-24,57,29793,484,Employed,Master,33,22170,72,Married,1,Rent,1151,0.4329318198959129,3,0,0.24427725695055835,0,Education,0,28,22,1257,235,59172,12946,2482.75,0.7685142514284674,2,46226,0.29517,0.26311610385920337,615.1634674343001,0.71137386665363,0,55.0
2071-06-25,36,17069,557,Self-Employed,Associate,15,52816,96,Divorced,0,Own,558,0.13542197597466932,0,3,0.049703506284121804,0,Auto,0,23,22,4161,600,46894,11170,1422.4166666666667,0.928197107276323,4,35724,0.309316,0.2938152916262719,1433.7700218202044,1.400271853174905,0,54.0
2071-06-26,27,79927,475,Employed,Bachelor,2,23842,60,Married,0,Rent,477,0.27078888445791194,4,0,0.2553157411135484,0,Education,0,30,17,3557,549,64154,8409,6660.583333333333,0.8040238793453458,4,55745,0.291342,0.32355369509635057,806.2157791716157,0.19265816745354375,0,50.0
2071-06-27,35,24682,614,Self-Employed,Master,14,31595,24,Married,3,Rent,535,0.6273645707071344,3,0,0.30341829773195206,0,Other,0,30,26,13337,1141,492471,54742,2056.8333333333335,0.7017071743810409,3,437729,0.199595,0.23951399999999998,1669.6960263612175,1.0718885145585693,0,52.0
2071-06-28,30,51505,402,Employed,Associate,9,19021,48,Married,0,Rent,242,0.24328505358300612,5,3,0.3024733331428886,0,Home,0,19,29,10995,2057,13052,63761,4292.083333333333,0.774237825284786,5,5332,0.313021,0.308586340879115,694.4015359115149,0.21816946764271777,0,54.0
2071-06-29,31,37896,559,Employed,High School,10,14951,48,Married,3,Mortgage,800,0.11911418648199455,3,1,0.14283194624936288,0,Debt Consolidation,0,24,19,1799,205,9982,45168,3158.0,0.9662839349253253,3,2664,0.230451,0.21266477097714764,465.1136888376812,0.40060598126589014,0,50.0
2071-06-30,37,28952,587,Employed,Associate,15,22029,96,Single,1,Mortgage,242,0.10429303641745061,1,1,0.267325415266425,0,Auto,1,25,2,767,1382,61846,18467,2412.6666666666665,0.8418433112410044,9,43379,0.263529,0.2471031133332933,528.2738322368175,0.3192624339196536,0,63.0
2071-07-01,60,71351,500,Employed,Doctorate,35,21524,96,Single,0,Mortgage,549,0.24197658908946623,2,1,0.30306700073838555,0,Education,0,32,7,988,1222,49513,48051,5945.916666666667,0.4750705748510436,1,1462,0.306524,0.33250288041779735,643.0348132393686,0.20047956943662212,0,55.0
2071-07-02,32,21603,617,Employed,Associate,10,50401,48,Married,5,Mortgage,434,0.12290822177541197,1,1,0.4435691774804615,1,Debt Consolidation,0,25,8,12801,530,27320,33193,1800.25,0.9823244645110961,6,9415,0.23690100000000003,0.2469880150242582,1662.696669588112,1.1646697234206982,0,67.0
2071-07-03,59,48492,522,Unemployed,Bachelor,37,20937,48,Single,0,Own,342,0.08047314954567752,4,3,0.1719186708862993,0,Home,0,26,24,11193,1433,24088,1151,4041.0,0.7289772933899596,4,22937,0.254937,0.2593142982935369,705.1317834769579,0.25912689519350607,0,53.0
2071-07-04,50,30092,519,Employed,Bachelor,29,13500,84,Single,2,Other,379,0.3789184726131399,6,0,0.2642181451651239,0,Other,0,20,27,2770,196,20266,13852,2507.6666666666665,0.6250904429475552,11,6414,0.279,0.3158187081728772,400.468876725808,0.31083432542568445,0,53.0
2071-07-05,44,65647,551,Employed,High School,22,17771,72,Divorced,0,Mortgage,315,0.21083713409303878,1,1,0.16956885308997666,0,Debt Consolidation,0,26,13,2025,1531,161555,7659,5470.583333333333,0.8670978656375479,5,153896,0.257271,0.24628163463951955,474.65384241027914,0.1443454553737924,1,36.800000000000004
2071-07-06,48,97565,598,Unemployed,Bachelor,25,20507,24,Married,0,Mortgage,423,0.13103041014304287,0,2,0.16647788745250874,0,Auto,0,28,29,2797,1855,42131,17092,8130.416666666667,0.929209104163292,6,25039,0.196507,0.23500013778233622,1079.1168730125728,0.18475275432943036,1,40.800000000000004
2071-07-07,40,62048,516,Employed,High School,18,28299,24,Married,2,Rent,533,0.0027965375930036874,3,1,0.3048532856298586,0,Debt Consolidation,0,31,25,609,1450,39353,11996,5170.666666666667,0.8009946110853446,7,27357,0.245299,0.2782548592963486,1550.774168378305,0.4029991300370626,0,53.0
2071-07-08,55,233669,510,Employed,Associate,33,20687,24,Married,0,Rent,329,0.2145161893044823,1,1,0.433803075683891,0,Auto,0,16,5,6437,605,31935,16426,19472.416666666668,0.6655295656649327,7,15509,0.240687,0.23460860002386458,1088.1856547050265,0.07277913568535115,1,44.800000000000004
2071-07-09,46,56218,599,Employed,High School,21,9771,60,Single,2,Rent,327,0.2803168462825029,2,0,0.12136422017099271,0,Home,0,18,24,2190,8590,46064,11132,4684.833333333333,0.903307402956554,11,34932,0.215271,0.20895368893430624,263.76360547300874,0.12610130679988804,0,50.0
2071-07-10,20,50299,491,Employed,High School,0,15463,24,Single,0,Own,571,0.23255324182443832,1,1,0.36832943879997254,0,Auto,0,28,2,420,8679,38603,11744,4191.583333333333,0.6611047799417911,4,26859,0.244963,0.2563310720795131,830.203809161601,0.3342898608310148,0,58.0
2071-07-11,43,81306,605,Employed,Associate,23,12605,48,Single,1,Mortgage,484,0.49716832522967663,4,1,0.6654649014353421,0,Education,0,29,12,751,571,33037,24571,6775.5,0.8344611195867662,4,8466,0.205105,0.18752103551937074,375.2440931764513,0.12681633727052635,1,44.0
2071-07-12,49,23117,549,Employed,High School,27,23083,48,Single,3,Own,872,0.1955396565758955,3,1,0.2807328858264751,0,Auto,0,24,8,749,2068,28794,15230,1926.4166666666667,0.8432913573235947,7,13564,0.243583,0.2475043262167296,762.1564806742285,0.8482881761513493,0,54.0
2071-07-13,36,65217,524,Employed,Master,15,18887,48,Married,4,Own,453,0.3881982724255913,4,0,0.505307631726086,1,Home,1,25,7,3010,320,23716,25878,5434.75,0.7653138406368651,3,10476,0.25188699999999997,0.29893946468531485,678.880708325295,0.2082672999356539,0,77.0
2071-07-14,41,25909,555,Employed,Associate,17,23929,48,Single,2,Other,857,0.4026326795471174,4,0,0.0914921902641304,0,Debt Consolidation,0,18,12,1299,3518,108209,18203,2159.0833333333335,0.6409145882891646,4,90006,0.241429,0.2397038581306575,779.737614452298,0.7580706076431963,0,51.0
2071-07-15,32,19298,565,Employed,Bachelor,9,19566,24,Single,4,Mortgage,480,0.2351730876291282,2,1,0.43587002293674654,0,Other,0,26,29,1833,838,16278,52563,1608.1666666666667,0.8488068565123966,1,1830,0.21206599999999998,0.21186579364474106,1007.2056483860345,0.9247832822381807,0,58.0
2071-07-16,23,51799,451,Employed,High School,0,53288,84,Divorced,1,Other,361,0.4129009425699551,3,1,0.29327521850660393,0,Home,0,15,19,2817,537,26899,71264,4316.583333333333,0.7524964823227676,4,2658,0.35278800000000005,0.33613564729016615,1655.2350526688617,0.4670904965738015,0,53.0
2071-07-17,21,22349,523,Employed,High School,0,19099,84,Married,2,Mortgage,221,0.1799228444027194,3,1,0.21905209974171078,0,Auto,0,24,1,4507,5948,25596,22972,1862.4166666666667,0.9062092744712693,4,2624,0.28259900000000004,0.32944010392000217,584.4069958453329,0.432452635471117,0,57.0
